Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
ARGENX SE,0.03149745960961901,Reduce 46.75%,71363.0,927.7700068663032,66208451.0,,,,,
KEMPER CORP,0.031471024625690326,Reduce 7.57%,2453742.0,26.95999986958694,66152884.0,,,,,
ALLIANT ENERGY CORP,0.031445657659450565,"Add 1,472.01%",9497877.0,6.959403875202848,66099562.0,,,,,
EVERUS CONSTR GROUP,0.031397175840886096,Reduce 5.69%,397696.0,165.95000201158675,65997652.0,,,,,
AMERICAN INTL GROUP INC,0.03138161275372568,Add 579.50%,885079.0,74.53000014687954,65964938.0,,,,,
CHEFS WHSE INC,0.03121123372338032,Add 123.89%,682693.0,96.09999956056383,65606797.0,,,,,
INSPIRE MED SYS INC,0.0312067204566477,Add 22.58%,1470462.0,44.610000122410504,65597310.0,,,,,
AMPHENOL CORP,0.03120197598430403,Add 19.57%,371979.0,176.31999924726932,65587337.0,,,,,
VIKING THERAPEUTICS INC,0.031194525074262264,Add 0.25%,1680894.0,39.01000003569529,65571675.0,,,,,
MOONLAKE IMMUNOTHERAPEUTICS,0.031172996311458645,Add 40.78%,3365507.0,19.469999913831703,65526421.0,,,,,
DIGITAL TURBINE INC,0.031126106766927498,"Add 1,648.34%",5071927.0,12.899999940850885,65427858.0,,,,,
REGAL REXNORD CORPORATION,0.031022007154148813,Reduce 53.87%,273769.0,238.1899995982014,65209038.0,,,,,
TRIMBLE INC,0.031003314703800123,Add 56.26%,1273344.0,51.1800000628267,65169746.0,,,,,
HASBRO INC,0.03093665803098743,Reduce 21.22%,787379.0,82.5900004953142,65029632.0,,,,,
RESIDEO TECHNOLOGIES INC,0.03062279213239867,Add 37.55%,2069771.0,31.099999951685476,64369878.0,,,,,
US BANCORP,0.030567552069162174,Add 153.09%,1063804.0,60.40000037600912,64253762.0,,,,,
ONDAS INC,0.030531148127250784,Add 57.12%,7788500.0,8.24,64177240.0,,,,,
SYNAPTICS INC,0.030442426066265613,Buy 100%,42506903.0,1.5054200490682654,63990744.0,,,,,
CHEMOURS CO,0.03038953231182276,Add 0.39%,3113039.0,20.519999910055738,63879560.0,,,,,
REDWIRE CORPORATION,0.030301371614255373,Add 112.76%,5208033.0,12.23000007872454,63694244.0,,,,,
MCDONALDS CORP,0.030277701583025122,Reduce 38.02%,235450.0,270.3099978764069,63644489.0,,,,,
HCA HEALTHCARE INC,0.030261001021346136,Add 158.00%,163147.0,389.89000104200505,63609384.0,,,,,
PLUG PWR INC,0.03022493151882686,Reduce 52.81%,23444120.0,2.7099999914690764,63533565.0,,,,,
COCA-COLA EUROPACIFIC PARTNE,0.030038120715218653,Reduce 33.45%,630887.0,100.08271528815779,63140884.0,,,,,
LENNAR CORP,0.029983147061739747,Reduce 35.90%,696627.0,90.47212927434624,63025328.0,,,,,
ARK ETF TR,0.029970931698622486,Reduce 27.34%,989144.0,63.69108137945537,62999651.0,,,,,
GREENBRIER COS INC,0.029938735603685904,Add 8.87%,25358855.0,2.4816567624997266,62931974.0,,,,,
NOKIA CORP,0.029722894223939342,Add 58.82%,4704689.0,13.280000017004312,62478270.0,,,,,
BIOHAVEN LTD,0.029661920642134115,Add 47.17%,4190195.0,14.880000095460952,62350102.0,,,,,
PENUMBRA INC,0.029641240584701113,Reduce 2.29%,197329.0,315.7500012669197,62306632.0,,,,,
AFFIRM HLDGS INC,0.029513359143740328,"Add 2,637.63%",30331533.0,2.045324316446518,62037822.0,,,,,
HARLEY DAVIDSON INC,0.02944806877239871,Add 63.96%,2530686.0,24.4600001738659,61900580.0,,,,,
XERIS BIOPHARMA HOLDINGS INC,0.029406729113996232,Add 0.20%,7804758.0,7.9199999538742905,61813683.0,,,,,
BANK OZK LITTLE ROCK ARK,0.02921750730208182,Add 13.01%,1179035.0,52.09000072092856,61415934.0,,,,,
ACCENTURE PLC IRELAND,0.02903075929505933,Add 19.53%,490384.0,124.44000008156873,61023385.0,,,,,
BRINKER INTL INC,0.029005788613333985,Reduce 40.37%,362922.0,168.0,60970896.0,,,,,
DUOLINGO INC,0.02899136918520437,Reduce 2.47%,529826.0,115.01999901854572,60940586.0,,,,,
AMKOR TECHNOLOGY INC,0.02891501043989826,Reduce 52.65%,704860.0,86.23000028374429,60780078.0,,,,,
ABSCI CORPORATION,0.0288905916069565,Add 706.34%,5239754.0,11.590000026718812,60728749.0,,,,,
CONSOLIDATED EDISON INC,0.028754982855830443,Reduce 13.30%,546359.0,110.62999968884927,60443696.0,,,,,
BITDEER TECHNOLOGIES GROUP,0.028736346066091822,"Add 1,791.75%",3806208.0,15.870000010509147,60404521.0,,,,,
T1 ENERGY INC,0.028730540236303174,Add 15.32%,26630833.0,2.2677592172952306,60392317.0,,,,,
PROGRESSIVE CORP,0.028640095075064445,Reduce 40.60%,275588.0,218.450001451442,60202199.0,,,,,
PEMBINA PIPELINE CORP,0.028524303404049482,Reduce 25.66%,1297219.0,46.22103284025288,59958802.0,,,,,
BURLINGTON STORES INC,0.028506836438585714,Add 2.02%,189148.0,316.7999978852539,59922086.0,,,,,
SENTINELONE INC,0.028377150071517244,Add 336.02%,3514996.0,16.96999996586056,59649482.0,,,,,
INVITATION HOMES INC,0.028053214359823258,"Add 3,168.29%",1951955.0,30.210000230538103,58968561.0,,,,,
ELBIT SYS LTD,0.02803620980558159,Add 22.50%,77674.0,758.7199963951902,58932817.0,,,,,
ELEVANCE HEALTH INC FORMERLY,0.027932537399878467,Reduce 63.34%,151824.0,386.72999657498156,58714895.0,,,,,
KIMBERLY-CLARK CORP,0.027801871025487434,Reduce 71.66%,532388.0,109.77000045079905,58440231.0,,,,,
ARRAY TECHNOLOGIES INC,0.027741942626249048,Add 35.09%,55781592.0,1.0454032936170055,58314260.0,,,,,
GROUPON INC,0.02763127791587258,Add 4.68%,36769902.0,1.5795973565553696,58081640.0,,,,,
LENNOX INTL INC,0.0276301975291592,Buy 100%,101369.0,572.950004439227,58079369.0,,,,,
ULTRAGENYX PHARMACEUTICAL IN,0.02748356559858111,Add 37.21%,1730193.0,33.390000421918245,57771145.0,,,,,
IBOTTA INC,0.027473054782180723,,1690546.0,34.15999978705105,57749051.0,,,,,
INSIGHT ENTERPRISES INC,0.027373962245649613,Add 48.38%,472420.0,121.8,57540756.0,,,,,
QUANTUMSCAPE CORP,0.027270252257141404,Reduce 64.70%,7582375.0,7.56,57322755.0,,,,,
NATIONAL GRID PLC,0.027144607706680958,Add 63.99%,688532.0,82.87000023237844,57058647.0,,,,,
AUTONATION INC,0.027124485682543765,Add 50.97%,306886.0,185.79000019551233,57016350.0,,,,,
CADENCE DESIGN SYSTEM INC,0.027118599454096136,Reduce 83.52%,151881.0,375.32000052672817,57003977.0,,,,,
ADIENT PLC,0.027094944170548897,Reduce 5.62%,3098708.0,18.379999987091395,56954253.0,,,,,
GSK PLC,0.02708373402853483,"Add 3,632.13%",1086049.0,52.42000038672288,56930689.0,,,,,
NOVAVAX INC,0.027031335035070356,Reduce 25.48%,6031905.0,9.419999983421489,56820545.0,,,,,
FMC CORP,0.02685841607312539,Reduce 19.34%,4909310.0,11.5,56457065.0,,,,,
ATLASSIAN CORPORATION,0.026693937543178954,Reduce 64.33%,721318.0,77.78999969500276,56111327.0,,,,,
MOLINA HEALTHCARE INC,0.02669153890389722,Add 32.05%,245327.0,228.70000040761923,56106285.0,,,,,
CROWN HLDGS INC,0.026688061780828942,Add 30.50%,501690.0,111.82000039865255,56098976.0,,,,,
AMERICAN HOMES 4 RENT,0.026596175628240674,Add 14.23%,1667835.0,33.519999880084065,55905829.0,,,,,
POWELL INDS INC,0.026562637969881935,Add 117.26%,194983.0,286.36000061543825,55835332.0,,,,,
QUANTA SVCS INC,0.0264897563476441,Add 22.99%,77332.0,720.0399963792479,55682133.0,,,,,
LIBERTY ENERGY INC,0.0262690287275043,Reduce 6.61%,2108368.0,26.19000003794404,55218158.0,,,,,
FIGMA INC,0.026193585290008203,Buy 100%,3043647.0,18.08999992443276,55059574.0,,,,,
BAUSCH PLUS LOMB CORP,0.02617914873553703,Add 5.45%,3323021.0,16.56000007222344,55029228.0,,,,,
CRISPR THERAPEUTICS AG,0.02615688449150978,Add 606.46%,1008112.0,54.53999952386243,54982428.0,,,,,
GOLD FIELDS LTD,0.026038858308653018,"Add 1,381.35%",1629483.0,33.59000001841075,54734334.0,,,,,
WOLFSPEED INC,0.02591230701355335,Add 92.33%,1800255.0,30.255891526478194,54468320.0,,,,,
LIBERTY GLOBAL LTD,0.0258458192254977,Add 115.39%,4842938.0,11.218099632908784,54328561.0,,,,,
OMEGA HEALTHCARE INVS INC,0.02572577451299548,Reduce 33.69%,1134149.0,47.67999971785012,54076224.0,,,,,
BALL CORP,0.025685456726306045,Add 162.46%,865248.0,62.399999768852396,53991475.0,,,,,
BUTTERFLY NETWORK INC,0.025607497619527558,Add 470.64%,6392827.0,8.419999946815391,53827603.0,,,,,
STIFEL FINL CORP,0.025305694849908866,Add 22.50%,762408.0,69.76999979013861,53193206.0,,,,,
RAYMOND JAMES FINL INC,0.02527385365082793,Add 147.08%,349446.0,152.02999891256445,53126275.0,,,,,
TEXTRON INC,0.025229114413625905,Reduce 34.95%,578134.0,91.7300003113465,53032232.0,,,,,
RALLIANT CORP,0.02493361556489621,Add 816.46%,711817.0,73.63000040740809,52411086.0,,,,,
WHIRLPOOL CORP,0.024899409027753235,Add 20.05%,1413804.0,37.02011240596292,52339183.0,,,,,
NOVAGOLD RESOURCES INC,0.024666322373519758,Reduce 8.92%,8684037.0,5.970636582962509,51849229.0,,,,,
FABRINET,0.024640308887886122,Add 618.95%,92148.0,562.0800017363372,51794548.0,,,,,
ILLINOIS TOOL WKS INC,0.02459356158713626,Reduce 81.08%,191135.0,270.4700028775473,51696284.0,,,,,
MAGNA INTL INC,0.024448492910957173,Reduce 51.20%,782414.0,65.68306037468655,51391346.0,,,,,
VULCAN MATLS CO,0.02437887480824983,Add 469.47%,173706.0,295.0099996545888,51245007.0,,,,,
DXC TECHNOLOGY CO,0.024311215292992492,Add 110.14%,5774326.0,8.849999982681961,51102785.0,,,,,
BLACKLINE INC,0.02426109838454081,"Add 323,741.83%",53514863.0,0.952958395875927,50997438.0,,,,,
SOLSTICE ADVANCED MATLS INC,0.02424188453223798,Add 17.98%,575136.0,88.60000069548768,50957050.0,,,,,
DELTA AIR LINES INC,0.02420926123022583,Reduce 38.31%,543332.0,93.65999977914056,50888475.0,,,,,
ALLEGION PLC,0.02417809366724623,Add 315.36%,361755.0,140.4900001382151,50822960.0,,,,,
BLOCK INC,0.02414522250901318,Reduce 0.13%,667814.0,76.0,50753864.0,,,,,
ROLLINS INC,0.02410845415661194,"Add 4,429.72%",1214101.0,41.74000021415022,50676576.0,,,,,
SOUTHWEST AIRLS CO,0.024087487232957817,Add 86.08%,984685.0,51.42000030466596,50632503.0,,,,,
ROYAL GOLD INC,0.023970481494618973,Add 710.51%,252425.0,199.6099990096068,50386554.0,,,,,
AVEPOINT INC,0.02396253915372079,Reduce 18.43%,4493297.0,11.20999991765512,50369859.0,,,,,
WATTS WATER TECHNOLOGIES INC,0.023771457706552052,"Add 4,087.96%",127649.0,391.4499996083009,49968201.0,,,,,
REMITLY GLOBAL INC,0.02367997592591727,Reduce 4.70%,2221147.0,22.409999878441184,49775904.0,,,,,
EQUIFAX INC,0.023668176352314538,Add 224.20%,313452.0,158.7199985962763,49751101.0,,,,,
SEMTECH CORP,0.023666083608522317,"Add 2,596.17%",307363.0,161.8500014640669,49746702.0,,,,,
MGM RESORTS INTERNATIONAL,0.023617220728858156,Add 323.88%,1038360.0,47.809999422165724,49643991.0,,,,,
FERMI INC,0.023613914869205478,Add 554.17%,5418891.0,9.160000081197426,49637042.0,,,,,
PACIRA BIOSCIENCES INC,0.02353916837866451,Reduce 1.63%,1950332.0,25.370000082037315,49479923.0,,,,,
APTARGROUP INC,0.02337191633284887,Reduce 18.58%,392399.0,125.2000005096853,49128355.0,,,,,
URBAN OUTFITTERS INC,0.023299244984026846,Add 202.06%,691160.0,70.8600005787372,48975598.0,,,,,
COMMVAULT SYS INC,0.023295225051077482,Reduce 53.66%,345496.0,141.72999976844883,48967148.0,,,,,
CANADIAN NAT RES LTD MED TER,0.02325738772952391,Add 38.22%,1237179.0,39.51539187134602,48887613.0,,,,,
CEREBRAS SYSTEMS INC,0.023166873587187234,Buy 100%,220350.0,221.0,48697350.0,,,,,
LINCOLN NATL CORP IND,0.023143126487419962,Add 53.23%,1376165.0,35.350000181664264,48647433.0,,,,,
ESTABLISHMENT LABS HLDGS INC,0.023142704989124917,Add 39.02%,566910.0,85.80999982360515,48646547.0,,,,,
DROPBOX INC,0.023128862623559517,Reduce 11.58%,1769838.0,27.470000079103286,48617450.0,,,,,
BOOST RUN INC,0.02308901533553126,Buy 100%,1250546.0,38.809999792090814,48533690.0,,,,,
LITHIUM ARGENTINA AG,0.02307980802401623,Add 104.17%,5866986.0,8.269038992082136,48514336.0,,,,,
MGP INGREDIENTS INC NEW,0.022822284459036002,Add 45.35%,48455377.0,0.9900452327509494,47973015.0,,,,,
AGREE RLTY CORP,0.022818654626088827,Add 85.46%,633290.0,75.74000063162217,47965385.0,,,,,
NETAPP INC,0.02279045705617466,Add 164.49%,309551.0,154.7600007753165,47906113.0,,,,,
LAUDER ESTEE COS INC,0.022774136604131946,Add 78.13%,606356.0,78.95000131935694,47871807.0,,,,,
KB HOME,0.022752890425964064,Add 9.48%,764134.0,62.58999992147974,47827147.0,,,,,
IMMUNOVANT INC,0.02274111701760538,Buy 100%,1240654.0,38.53000030629007,47802399.0,,,,,
BELLRING BRANDS INC,0.02266936573391047,Add 64.94%,3682502.0,12.940000032586541,47651576.0,,,,,
TAPESTRY INC,0.0224318052986763,Reduce 64.28%,322122.0,146.379998882411,47152218.0,,,,,
ON HLDG AG,0.022421569455204286,Add 281.08%,1330624.0,35.41999993987783,47130702.0,,,,,
AMC GLOBAL MEDIA INC,0.02235899075460958,Buy 100%,36274859.0,1.2956400464575204,46999160.0,,,,,
AMBARELLA INC,0.022273609757423627,Add 97.31%,545684.0,85.79999963348752,46819687.0,,,,,
MARKEL GROUP INC,0.022024523770051676,Add 128.97%,23705.0,1953.0099978907404,46296102.0,,,,,
DESCARTES SYS GROUP INC,0.021998163951733176,Reduce 33.08%,667861.0,69.23700141197045,46240693.0,,,,,
BOOT BARN HLDGS INC,0.021944709309604248,Add 31.75%,280808.0,164.26999943021568,46128330.0,,,,,
BIONTECH SE,0.021355251079958365,Add 82.21%,482421.0,93.04999989635608,44889274.0,,,,,
TARSUS PHARMACEUTICALS INC,0.02127595088548943,Reduce 10.19%,710559.0,62.93999935262237,44722583.0,,,,,
NETEASE COM INC,0.021092250415801095,Reduce 9.29%,346000.0,128.14,44336440.0,,,,,
ADMA BIOLOGICS INC,0.021002782407494675,Add 840.50%,5274597.0,8.36999983126673,44148376.0,,,,,
GUIDEWIRE SOFTWARE INC,0.02099956027662295,Reduce 4.08%,358729.0,123.04999874557117,44141603.0,,,,,
ALGONQUIN POWER &AMP; UTILITIES,0.020970421233654727,Add 120.95%,7517208.0,5.8639260746809185,44080352.0,,,,,
TRAVEL PLUS LEISURE CO,0.020884157278415045,Add 533.47%,574369.0,76.43000057454354,43899023.0,,,,,
CELSIUS HLDGS INC,0.020713959501851186,Add 60.99%,1487065.0,29.279999865506888,43541263.0,,,,,
ZOETIS INC,0.020689928865984766,Add 683.46%,605215.0,71.86000016523053,43490750.0,,,,,
FIRST HAWAIIAN INC,0.02066870076562186,Reduce 3.24%,1482803.0,29.300000067439843,43446128.0,,,,,
V2X INC,0.02066103149472521,Add 80.17%,582484.0,74.55999993132859,43430007.0,,,,,
WESTERN ALLIANCE BANCORP,0.02055397806375923,Add 304.94%,525608.0,82.20000076102342,43204978.0,,,,,
FULL TRUCK ALLIANCE CO LTD,0.020495527287212052,Reduce 52.80%,5305679.0,8.1199999095309,43082113.0,,,,,
ACADIA PHARMACEUTICALS INC,0.020436390505539075,Add 132.65%,1697937.0,25.299999941105,42957806.0,,,,,
IMPERIAL OIL LTD,0.020272137948154884,Add 48.08%,379898.0,112.16837940710401,42612543.0,,,,,
EVOLENT HEALTH INC,0.020269623706067618,Reduce 1.27%,25288561.0,1.6848431193850848,42607258.0,,,,,
SOUTH BOW CORP,0.02021860195590355,Add 130.88%,1207006.0,35.211100027671776,42500009.0,,,,,
ASANA INC,0.02018412234875904,Reduce 13.80%,6061076.0,7.0,42427532.0,,,,,
ORLA MNG LTD NEW,0.020109847784074375,Add 74.17%,4323060.0,9.778121284460545,42271405.0,,,,,
DILLARDS INC,0.020098573894011176,Add 13.83%,79951.0,528.4199947467824,42247707.0,,,,,
UROGEN PHARMA LTD,0.020059769409891206,Add 11.99%,1145819.0,36.79999982545236,42166139.0,,,,,
METHANEX CORP,0.02000895317582585,Add 99.91%,911381.0,46.1490002534615,42059322.0,,,,,
CENOVUS ENERGY INC,0.019996648375147114,Reduce 21.09%,1695447.0,24.791961647872213,42033457.0,,,,,
AGILON HEALTH INC,0.019893278059079828,Reduce 47.43%,390149.0,107.1800004613622,41816170.0,,,,,
COCA COLA CONS INC,0.019890411299795466,Reduce 42.91%,218993.0,190.92000200919665,41810144.0,,,,,
RYANAIR HOLDINGS PLC,0.019851398445186522,"Add 11,834.26%",644450.0,64.75000077585538,41728138.0,,,,,
WINGSTOP INC,0.01978508572640015,Add 67.08%,239829.0,173.41000045866014,41588747.0,,,,,
SALLY BEAUTY HLDGS INC,0.019736311808565752,Add 6.44%,2933962.0,14.140000109067534,41486223.0,,,,,
SPIRIT AEROSYSTEMS INC,0.019705982960590857,,26547000.0,1.5603447093833578,41422471.0,,,,,
STMICROELECTRONICS N V,0.019533978830724184,Add 107.48%,548283.0,74.89000023710383,41060914.0,,,,,
AAON INC,0.019531378481197414,Add 838.95%,323628.0,126.8599997528026,41055448.0,,,,,
AMERICAN ELEC PWR CO INC,0.01945972091664937,Add 186.21%,298990.0,136.81000033445935,40904822.0,,,,,
8X8 INC NEW,0.01945917477664631,,42569145.0,0.9608760993437853,40903674.0,,,,,
PEDIATRIX MEDICAL GROUP INC,0.019438313465431803,Reduce 5.58%,1613100.0,25.33,40859823.0,,,,,
PAGERDUTY INC,0.01938265190390026,Add 5.96%,4222054.0,9.649999976314845,40742821.0,,,,,
SOLVENTUM CORP,0.01932000850379299,Add 260.87%,526392.0,77.15000037994498,40611143.0,,,,,
REVOLUTION MEDICINES INC,0.019317677418414073,Reduce 35.39%,1717845.0,23.637896899894926,40606243.0,,,,,
TEXAS CAP BANCSHARES INC,0.019307669926162847,Add 40.30%,393039.0,103.25999964380125,40585207.0,,,,,
ASBURY AUTOMOTIVE GROUP INC,0.01920118880044398,Add 91.88%,200723.0,201.08000079711843,40361381.0,,,,,
OTTER TAIL CORP,0.01913533278409919,Add 11.92%,447021.0,89.98000093955318,40222950.0,,,,,
MONOLITHIC PWR SYS INC,0.019094359439113404,Add 10.75%,29035.0,1382.3600137764768,40136823.0,,,,,
VOYA FINANCIAL INC,0.019033295944014993,Add 964.65%,441936.0,90.52999981897831,40008466.0,,,,,
QFIN HOLDINGS INC,0.019015637734403807,Reduce 20.55%,2528232.0,15.810000031642666,39971348.0,,,,,
COPART INC,0.018973601129046204,Add 608.97%,1414792.0,28.189999660727512,39882986.0,,,,,
KEYCORP,0.018962379093739393,Add 62.44%,1729258.0,23.05000005782827,39859397.0,,,,,
PUBLIC SVC ENTERPRISE GROUP,0.018954378713572594,Reduce 30.47%,490914.0,81.159999511116,39842580.0,,,,,
SPHERE ENTERTAINMENT CO,0.018944994429861448,Reduce 22.29%,230150.0,173.0299978275038,39822854.0,,,,,
LYFT INC,0.018944241822296252,Add 572.48%,12007686.0,3.316315233426324,39821272.0,,,,,
ARMOUR RESIDENTIAL REIT INC,0.01888452655086394,Add 5.28%,2274828.0,17.45000017583747,39695749.0,,,,,
FTI CONSULTING INC,0.018868112855406072,Reduce 17.51%,266165.0,149.0100013149738,39661247.0,,,,,
GENWORTH FINL INC,0.01880760073335953,Reduce 29.09%,4174662.0,9.469999966464352,39534049.0,,,,,
PRUDENTIAL FINL INC,0.018693694387111232,Add 59.88%,364075.0,107.9300006866717,39294615.0,,,,,
VIPSHOP HLDGS LTD,0.018660388410095256,Add 69.57%,2958115.0,13.260000033805312,39224605.0,,,,,
TRANE TECHNOLOGIES PLC,0.01864633244099207,Reduce 27.23%,79801.0,491.1599979950126,39195059.0,,,,,
HOULIHAN LOKEY INC,0.018553683690472694,Add 109.91%,290765.0,134.12999845235842,39000309.0,,,,,
AMPLIFY ETF TR,0.018513992442445313,"Add 2,406.51%",1486988.0,26.17161470032038,38916877.0,,,,,
ENCOMPASS HEALTH CORP,0.018494005050382047,Reduce 31.97%,384595.0,101.08000104005512,38874863.0,,,,,
SIGMA LITHIUM CORPORATION,0.018415080683964,Add 22.99%,3059997.0,12.649999983660114,38708962.0,,,,,
NETSTREIT CORP,0.018411951320775725,Reduce 17.20%,1831632.0,21.12999991264621,38702384.0,,,,,
SIBANYE STILLWATER LTD,0.018323350095644893,Reduce 11.89%,4536648.0,8.490000105804992,38516142.0,,,,,
MADDEN STEVEN LTD,0.01823184595561974,Add 42.06%,910304.0,42.099999560586355,38323798.0,,,,,
USA TODAY CO INC,0.0182056654881559,Add 17.71%,4475879.0,8.550000122880892,38268766.0,,,,,
RAPID7 INC,0.01819799193567386,Add 93.59%,28492369.0,1.342557229972699,38252636.0,,,,,
BANCO BRADESCO S A,0.018194063818944523,Add 321.27%,11021435.0,3.469999959170471,38244379.0,,,,,
BALLARD PWR SYS INC NEW,0.018149136191985347,Add 18.37%,9804394.0,3.891106375365984,38149940.0,,,,,
TWILIO INC,0.018146025858065472,Reduce 36.41%,184866.0,206.33000119005118,38143402.0,,,,,
KROGER CO,0.01801829236966649,Add 0.81%,682062.0,55.53000020525993,37874903.0,,,,,
VERSANT MEDIA GROUP INC,0.017833131403628504,Add 841.45%,1040980.0,36.01000019212665,37485690.0,,,,,
SATELLOGIC INC,0.01771845722640029,Add 284.64%,6511301.0,5.720000043002159,37244642.0,,,,,
RUBRIK INC.,0.01763939061620096,Add 2.90%,461864.0,80.28000017321116,37078442.0,,,,,
VIRIDIAN THERAPEUTICS INC,0.017603878195514077,"Add 1,122.32%",15432222.0,2.3978267031150797,37003794.0,,,,,
LIBERTY BROADBAND CORP,0.017599071402316396,Reduce 11.11%,1112006.0,33.26752733348561,36993690.0,,,,,
NORTHERN OIL &AMP; GAS INC,0.017563201707115318,"Add 14,181.80%",38533000.0,0.9580954247009057,36918291.0,,,,,
PAR TECHNOLOGY CORP,0.017547343190563003,Add 0.73%,29131216.0,1.2661660261624506,36884956.0,,,,,
ALAMOS GOLD INC,0.017542529261389675,Add 786.98%,1215856.0,30.32829298864339,36874837.0,,,,,
BUNGE GLOBAL SA,0.017484622721918718,Add 202.60%,344356.0,106.73000034847658,36753116.0,,,,,
ENVIRI CORP,0.017350704245558235,Reduce 66.64%,1661577.0,21.95000051156221,36471616.0,,,,,
KINIKSA PHARMACEUTICALS INTL,0.017333711108877606,Reduce 40.60%,569756.0,63.94999964897254,36435896.0,,,,,
ANAPTYSBIO INC,0.017329695933245345,Reduce 6.84%,539666.0,67.50000185299797,36427456.0,,,,,
ALIGN TECHNOLOGY INC,0.01732651899688607,Add 199.41%,215942.0,168.66000129664448,36420778.0,,,,,
FLAGSTAR BANK NATIONAL ASSOC,0.017135662570816154,Add 231.34%,2410950.0,14.94,36019593.0,,,,,
ANGLOGOLD ASHANTI PLC,0.01708659607798012,Add 261.26%,444016.0,80.88999945947894,35916454.0,,,,,
OPENLANE INC,0.017071606247530235,Add 13.86%,870149.0,41.24000027581483,35884945.0,,,,,
LITHIA MTRS INC,0.017059242931851175,Add 212.67%,123443.0,290.48999943293666,35858957.0,,,,,
ASSURANT INC,0.01704927968264898,Add 213.36%,133460.0,268.5300014985763,35838014.0,,,,,
SUPERNUS PHARMACEUTICALS,0.016985638673145877,Add 23.33%,767668.0,46.510000416846864,35704239.0,,,,,
COGENT BIOSCIENCES INC,0.016983592075329523,Reduce 50.63%,922479.0,38.699999674789346,35699937.0,,,,,
TXNM ENERGY INC,0.016965446240715606,Reduce 2.00%,24418394.0,1.460447972131173,35661794.0,,,,,
VERISK ANALYTICS INC,0.016920970083149207,Reduce 83.52%,198119.0,179.529999646677,35568304.0,,,,,
NEW YORK TIMES CO MTN BE,0.01688705136369077,Add 29.96%,507245.0,69.98000177429053,35497006.0,,,,,
NUVATION BIO INC,0.01676245342299229,"Add 7,187.79%",28640000.0,1.2302757681564245,35235098.0,,,,,
ARROWHEAD PHARMACEUTICALS IN,0.01673455556405541,Reduce 63.82%,431560.0,81.51000092686996,35176456.0,,,,,
KEURIG DR PEPPER INC,0.016652379571399624,"Add 1,691.29%",1069469.0,32.72999965403392,35003720.0,,,,,
SOUTHSTATE BK CORP,0.01653002089986004,Buy 100%,347813.0,99.90000086253245,34746519.0,,,,,
AMERESCO INC,0.016521277902493955,Reduce 1.08%,1258266.0,27.599999523153294,34728141.0,,,,,
OMEROS CORP,0.01650509398545201,Add 36.64%,18380000.0,1.887601849836779,34694122.0,,,,,
NOVA LTD,0.016504972198134255,Add 41.06%,63900.0,542.94,34693866.0,,,,,
NOVANTA INC,0.01649977340200755,Add 22.84%,497634.0,69.69567593854117,34682938.0,,,,,
SOUTHERN CO,0.016410959524802354,Add 13.56%,408257.0,84.4964054504883,34496249.0,,,,,
EVERFORTH INC,0.016348534009818262,Buy 100%,1923057.0,17.870000213202207,34365029.0,,,,,
TFI INTERNATIONAL INC,0.016319591919777967,Buy 100%,238717.0,143.70234210383006,34304192.0,,,,,
STRIDE INC,0.016319027226238215,Add 0.59%,15566465.0,2.2036477132091328,34303005.0,,,,,
PROSPERITY BANCSHARES INC,0.016290533275468727,Add 58.79%,468891.0,73.03000057582679,34243110.0,,,,,
AZENTA INC,0.016282634226156154,Add 97.48%,1341164.0,25.520000536847096,34226506.0,,,,,
UBS GROUP AG,0.01623381796819957,Reduce 53.05%,688537.0,49.55999895430456,34123893.0,,,,,
DAVE INC,0.016221168737762807,Reduce 11.20%,140400.0,242.8582905982906,34097304.0,,,,,
VENTAS INC,0.01613268026104724,Reduce 9.82%,381884.0,88.79999947628076,33911299.0,,,,,
E L F BEAUTY INC,0.016094807735347126,Add 117.13%,457185.0,74.0,33831690.0,,,,,
TOAST INC,0.016043014348349465,Reduce 54.03%,1212179.0,27.819999356530676,33722819.0,,,,,
POOL CORP,0.016032145781703172,Reduce 9.80%,156817.0,214.8999980869421,33699973.0,,,,,
PLEXUS CORP,0.01602386043824209,Reduce 31.67%,112025.0,300.67000223164473,33682557.0,,,,,
IAMGOLD CORP,0.01598790891718689,Add 51.99%,2121244.0,15.843055301511754,33606986.0,,,,,
ARGAN INC,0.015883433476357314,Add 57.78%,41810.0,798.5500119588615,33387376.0,,,,,
