Stock,% of Portfolio,RecentActivity,Shares,ReportedPrice*,Value, ,Current Price,+/-Reported Price,52Week Low,52Week High
BRADY CORP,0.11538511212501536,Add 0.26%,915040.0,91.57000021856967,83790213.0,,,,,
MERCURY GENL CORP NEW,0.11476917835025514,Reduce 5.09%,781682.0,106.62000020468682,83342935.0,,,,,
PROGRESSIVE CORP,0.1128681380657171,Reduce 32.97%,375200.0,218.45,81962440.0,,,,,
NIO INC,0.11260988621269233,Add 11.82%,16161048.0,5.060000007425261,81774903.0,,,,,
FORTIVE CORP,0.11166791837281277,Add 17.61%,1327400.0,61.09,81090866.0,,,,,
CELESTICA INC,0.11140641249989489,Reduce 9.40%,221768.0,364.79999819631325,80900966.0,,,,,
COLGATE PALMOLIVE CO,0.1113439636856192,Reduce 61.21%,881933.0,91.67999950109589,80855617.0,,,,,
ULTA BEAUTY INC,0.11040701389419098,Buy 100%,177780.0,450.97999775002813,80175224.0,,,,,
VISTANCE NETWORKS INC,0.11040364006907961,Add 169.22%,6273300.0,12.78,80172774.0,,,,,
INTUITIVE MACHINES INC,0.10966893663382744,Add 92.51%,3723200.0,21.39,79639248.0,,,,,
LIBERTY GLOBAL LTD,0.10959367416948593,Add 1.40%,7074869.0,11.248914149505808,79584594.0,,,,,
DOW HLDGS INC,0.1090965816629343,Buy 100%,2895600.0,27.36,79223616.0,,,,,
SCORPIO TANKERS INC,0.10879680008839582,Reduce 3.75%,1140715.0,69.26000008766431,79005921.0,,,,,
IES HOLDINGS INC,0.10799879130041112,Add 29.63%,106752.0,734.6599970023981,78426424.0,,,,,
AMBEV SA,0.10771095031262394,Reduce 8.94%,24910000.0,3.14,78217400.0,,,,,
ELEVANCE HEALTH INC FORMERLY,0.10724216764143538,"Add 1,193.09%",201373.0,386.7299985598864,77876980.0,,,,,
ATMOS ENERGY CORP,0.10625446725790334,Add 168.53%,447900.0,172.27,77159733.0,,,,,
AGNICO EAGLE MINES LTD,0.10607361921536222,"Add 3,971.01%",496541.0,155.12999933540232,77028405.0,,,,,
LAS VEGAS SANDS CORP,0.10596882958447461,Add 14.65%,1665995.0,46.1899999699879,76952309.0,,,,,
JOHNSON CONTROLS INTERNATION,0.10574150951089946,Add 4.40%,525544.0,146.11000030444643,76787234.0,,,,,
SEA LTD,0.10551902158112668,Reduce 47.61%,799600.0,95.83,76625668.0,,,,,
LI AUTO INC,0.1053549407608533,Reduce 8.35%,6516739.0,11.740000021483137,76506516.0,,,,,
ASTERA LABS INC,0.10203447992324667,Add 18.55%,153400.0,483.02,74095268.0,,,,,
EMBRAER S.A.,0.10175616276177385,Reduce 13.44%,1158200.0,63.8,73893160.0,,,,,
PATTERSON-UTI ENERGY INC,0.10058726731368925,Add 92.75%,7956899.0,9.180000022621877,73044333.0,,,,,
MIDDLEBY CORP,0.09964413034012823,Add 104.93%,420670.0,172.01000071314806,72359447.0,,,,,
MOLINA HEALTHCARE INC,0.09922066433700696,"Add 1,315.96%",315050.0,228.7,72051935.0,,,,,
TE CONNECTIVITY PLC,0.09911440261671361,Reduce 33.46%,357000.0,201.61,71974770.0,,,,,
CHIPMOS TECHNOLOGIES INC,0.09784565571604724,Reduce 1.08%,1105890.0,64.25000045212454,71053433.0,,,,,
TRANSOCEAN LTD,0.09782409766212134,Add 363.43%,14527153.0,4.889999988297776,71037778.0,,,,,
QORVO INC,0.09737072304365568,Add 39.30%,758106.0,93.27000050124917,70708547.0,,,,,
TECHNIPFMC PLC,0.09716128837438522,Buy 100%,1064200.0,66.3,70556460.0,,,,,
EXELON CORP,0.0971411569665064,Buy 100%,1513124.0,46.62000007930612,70541841.0,,,,,
WATTS WATER TECHNOLOGIES INC,0.09699748985376402,Add 33.15%,179940.0,391.45,70437513.0,,,,,
SOLSTICE ADVANCED MATLS INC,0.09699678341609785,Add 57.71%,795000.0,88.6,70437000.0,,,,,
REGENCY CTRS CORP,0.09699257370860175,Add 60.69%,883295.0,79.73999966036261,70433943.0,,,,,
LUMEN TECHNOLOGIES INC,0.09699028639288339,Reduce 5.65%,9170870.0,7.680000043616364,70432282.0,,,,,
UNILEVER PLC,0.09664320654442646,Reduce 0.90%,1167336.0,60.11999972587156,70180240.0,,,,,
ROLLINS INC,0.09605108371252366,Reduce 13.71%,1671065.0,41.73999994015792,69750253.0,,,,,
AFLAC INC,0.09579518527464802,Reduce 11.14%,593300.0,117.25,69564425.0,,,,,
TRIMBLE INC,0.09558606733181657,Add 43.25%,1356244.0,51.18000005898644,69412568.0,,,,,
EXPEDITORS INTL WASH INC,0.09550073021257108,Add 95.45%,425516.0,162.98000075202813,69350598.0,,,,,
GARTNER INC,0.09532918291076553,Add 75.05%,534069.0,129.62000041193178,69226024.0,,,,,
EZCORP INC,0.0953185959852732,Reduce 7.19%,2002266.0,34.57000018978497,69218336.0,,,,,
MAPLEBEAR INC,0.09468021456841486,Reduce 7.34%,1452054.0,47.35000006886796,68754757.0,,,,,
SUPERNUS PHARMACEUTICALS,0.09467387315427696,Reduce 13.31%,1478180.0,46.51000013530152,68750152.0,,,,,
TELADOC HEALTH INC,0.09427114584755458,Reduce 0.16%,8072842.0,8.479999980180462,68457700.0,,,,,
VIPER ENERGY INC,0.0937403770581056,Add 101.37%,1605478.0,42.39999987542651,68072267.0,,,,,
CORE &AMP; MAIN INC,0.09358594950886519,Add 73.01%,1408500.0,48.25,67960125.0,,,,,
TAPESTRY INC,0.09342913824890321,Reduce 2.73%,463494.0,146.38000060410707,67846252.0,,,,,
WARRIOR MET COAL INC,0.09295126415184313,Add 2.58%,831681.0,81.16000004809537,67499230.0,,,,,
CATALYST PHARMACEUTICALS INC,0.09245230984465863,Reduce 9.01%,2136077.0,31.429999948503728,67136900.0,,,,,
VALE S A,0.09220935450156736,Reduce 68.32%,4452159.0,15.039999919140355,66960471.0,,,,,
AMERIPRISE FINL INC,0.09205792621399737,Add 0.50%,145720.0,458.7599986275048,66850507.0,,,,,
TUTOR PERINI CORP,0.09143648828455547,Reduce 3.58%,800280.0,82.97000049982506,66399232.0,,,,,
ZEBRA TECHNOLOGIES CORPORATI,0.0913247499510099,Reduce 12.63%,251911.0,263.26000055575184,66318090.0,,,,,
CAMECO CORP,0.0912025789239771,Reduce 5.02%,650200.0,101.86,66229372.0,,,,,
HERBALIFE LTD,0.09098914937036048,Reduce 8.64%,5024668.0,13.149999960196375,66074384.0,,,,,
FIVE BELOW INC,0.09068990209955391,"Add 21,447.06%",366300.0,179.79,65857077.0,,,,,
REX AMERICAN RES CORP,0.09067358104844374,Reduce 4.28%,1458366.0,45.150000068569895,65845225.0,,,,,
EQUINOR ASA,0.09047213890200853,"Add 3,861.01%",2092323.0,31.399999904412464,65698942.0,,,,,
AXSOME THERAPEUTICS INC.,0.08831123559082112,Add 59.46%,262000.0,244.77,64129740.0,,,,,
KE HLDGS INC,0.08809941996497206,Reduce 9.40%,4403023.0,14.52999995684783,63975924.0,,,,,
BRIDGEBIO PHARMA INC,0.08788179585164554,Add 134.26%,856846.0,74.47999990663433,63817890.0,,,,,
RALPH LAUREN CORP,0.08781308411630598,Add 138.09%,158860.0,401.4100025179403,63767993.0,,,,,
UNITED STS LIME &AMP; MINERALS I,0.08778167036184044,Reduce 0.89%,609011.0,104.66999939245761,63745181.0,,,,,
NATIONAL HEALTHCARE CORP,0.0872349784949373,Reduce 10.67%,299717.0,211.3599995996223,63348185.0,,,,,
UNITED AIRLS HLDGS INC,0.08722248157131049,Buy 100%,465763.0,135.98999920560456,63339110.0,,,,,
HINGE HEALTH INC,0.08678566072903414,Add 177.02%,759300.0,83.0,63021900.0,,,,,
WATSCO INC,0.08674573529578765,Reduce 30.15%,151160.0,416.73000132310136,62992907.0,,,,,
MANHATTAN ASSOCIATES INC,0.08605296230984814,Reduce 31.46%,448760.0,139.25,62489830.0,,,,,
ABBOTT LABORATORIES,0.08576518329027728,Reduce 44.59%,686366.0,90.74000023311179,62280851.0,,,,,
SCHWAB STRATEGIC TR,0.08496298407379711,Add 93.91%,2200474.0,28.038645764503467,61698311.0,,,,,
ALBEMARLE CORP,0.08481831996130755,Reduce 37.58%,456145.0,135.02999923270013,61593259.0,,,,,
LIBERTY MEDIA CORP DEL,0.08439668133203233,Reduce 43.39%,664901.0,92.17473578773381,61287074.0,,,,,
FIRSTSERVICE CORP NEW,0.0843135034608581,Reduce 12.15%,430840.0,142.1099990715811,61226672.0,,,,,
GAMESTOP CORP,0.08428616583795571,Add 4.59%,2772048.0,22.080000057719058,61206820.0,,,,,
RALLIANT CORP,0.08411647620556863,Add 123.56%,829602.0,73.6299996865967,61083595.0,,,,,
DNOW INC,0.08390605279897981,Add 5.38%,4697825.0,12.969999946783885,60930790.0,,,,,
SITIME CORP,0.08328504451583779,Add 531.78%,81120.0,745.5599975345168,60479827.0,,,,,
EXTREME NETWORKS INC,0.08302600084671548,Reduce 10.28%,1862580.0,32.370000214755876,60291715.0,,,,,
SPOTIFY TECHNOLOGY S A,0.08293703927535033,Reduce 33.79%,131176.0,459.1321049582241,60227113.0,,,,,
UNION PAC CORP,0.08281597679085412,Add 947.87%,221100.0,272.0,60139200.0,,,,,
ATOUR LIFESTYLE HLDGS LTD,0.08245926432743637,Reduce 12.60%,1883024.0,31.799999893787863,59880163.0,,,,,
ABERCROMBIE &AMP; FITCH CO,0.08234012010350349,Reduce 19.53%,664300.0,90.01,59793643.0,,,,,
VISHAY PRECISION GROUP INC,0.08168146130919009,Reduce 9.49%,395673.0,149.909998913244,59315339.0,,,,,
DOXIMITY INC,0.08150153452746509,Reduce 6.74%,2853649.0,20.739999908888585,59184680.0,,,,,
PTC THERAPEUTICS INC,0.0812691055187213,Add 35.66%,723500.0,81.57,59015895.0,,,,,
DIAMONDBACK ENERGY INC,0.08024342825807852,Buy 100%,331500.0,175.78,58271070.0,,,,,
SUNCOR ENERGY INC NEW,0.08022711822354013,Buy 100%,1085306.0,53.67999992628807,58259226.0,,,,,
BROWN &AMP; BROWN INC,0.07987624592024374,Reduce 42.55%,904200.0,64.15,58004430.0,,,,,
AMRIZE LTD,0.07963673187876609,Reduce 44.55%,1085000.0,53.3,57830500.0,,,,,
IDEXX LABS INC,0.07958741757220968,Add 126.34%,109784.0,526.4400003643518,57794689.0,,,,,
SOCIEDAD QUIMICA Y MINERA DE,0.07947491909521044,Add 55.13%,779484.0,74.03999953815601,57712995.0,,,,,
PINTEREST INC,0.0790177478906909,Reduce 54.44%,2728531.0,21.03000002565483,57381007.0,,,,,
CENOVUS ENERGY INC,0.07863087205370604,Add 61.25%,2301494.0,24.80999993916995,57100066.0,,,,,
WEYERHAEUSER CO,0.07861929225968094,Add 81.91%,2384781.0,23.9399999412944,57091657.0,,,,,
A10 NETWORKS INC,0.07821479817025738,Reduce 14.83%,1520287.0,37.35999978951343,56797922.0,,,,,
COMMERCE BANCSHARES INC,0.07782609220528355,Reduce 5.42%,978626.0,57.750000510920415,56515652.0,,,,,
LIQUIDITY SVCS INC,0.07757359100273434,Reduce 4.11%,1439987.0,39.11999969444169,56332291.0,,,,,
F N B CORP,0.0775552208692708,Reduce 18.90%,2951727.0,19.079999945794444,56318951.0,,,,,
ARAMARK,0.07750912890996361,Add 44.81%,989200.0,56.9,56285480.0,,,,,
CONSOLIDATED EDISON INC,0.077330533756354,Add 259.74%,507600.0,110.63,56155788.0,,,,,
MAXLINEAR INC,0.07696006159476777,Reduce 2.11%,436513.0,128.0299991065558,55886759.0,,,,,
EVEREST GROUP LTD,0.07666256458180469,Reduce 3.86%,155840.0,357.22999871663245,55670723.0,,,,,
MASCO CORP,0.07663257196510037,Reduce 39.70%,683900.0,81.37,55648943.0,,,,,
ENTERGY CORP NEW,0.07657030492425924,Reduce 13.82%,484100.0,114.86,55603726.0,,,,,
JAMES HARDIE INDS PLC,0.0764569967292333,Reduce 44.76%,2120758.0,26.17999979252701,55521444.0,,,,,
OCCIDENTAL PETE CORP,0.0764324793487097,Buy 100%,1142754.0,48.570068448677496,55503640.0,,,,,
IAMGOLD CORP,0.07626446285816357,Reduce 4.09%,3496315.0,15.840000114406168,55381630.0,,,,,
TOWER SEMICONDUCTOR LTD,0.07574968737681397,Reduce 23.18%,211049.0,260.639998294235,55007811.0,,,,,
VENTAS INC,0.07554225359239525,Reduce 23.79%,617761.0,88.8000003237498,54857177.0,,,,,
SNAP ON INC,0.0754619083572431,Add 20.49%,136180.0,402.4,54798832.0,,,,,
FISERV INC,0.07542972206568065,Add 67.12%,1116727.0,49.0499996865841,54775459.0,,,,,
FIGMA INC,0.07542620089392156,Add 377.19%,3027800.0,18.09,54772902.0,,,,,
EMCOR GROUP INC,0.07501365919880378,"Add 10,840.00%",65640.0,829.8799969530774,54473323.0,,,,,
GAMING &AMP; LEISURE P,0.07481958300768314,Reduce 0.10%,1220130.0,44.53000008195848,54332389.0,,,,,
RUSH STREET INTERACTIVE INC,0.07443408699631526,Reduce 20.46%,1817500.0,29.74,54052450.0,,,,,
TENCENT MUSIC ENTMT GROUP,0.07424432241597981,Reduce 1.73%,6456844.0,8.34999993805023,53914647.0,,,,,
TOAST INC,0.07413500221994263,Reduce 55.22%,1935128.0,27.820000020670467,53835261.0,,,,,
LATAM AIRLINES GROUP SA,0.07369421128060664,Reduce 27.53%,918400.0,58.27,53515168.0,,,,,
EVERCORE INC,0.07343384975408368,Reduce 10.17%,156180.0,341.4399987194263,53326099.0,,,,,
CIRRUS LOGIC INC,0.0731667708729104,Add 57.92%,357720.0,148.530001118193,53132152.0,,,,,
BRIGHTSPRING HEALTH SVCS INC,0.07306501906169449,Buy 100%,760801.0,69.74000034174509,53058262.0,,,,,
PAYPAL HLDGS INC,0.07256141300707072,Add 531.63%,1220300.0,43.18,52692554.0,,,,,
FIRST MAJESTIC SILVER CORP,0.07223331333474033,Add 5.85%,3092824.0,16.959999987066837,52454295.0,,,,,
STAR BULK CARRIERS CORP.,0.07219701510775642,Add 1.55%,2099637.0,24.97000005239001,52427936.0,,,,,
ADOBE INC,0.07198183254215337,Reduce 72.45%,254958.0,205.02072890436855,52271675.0,,,,,
AECOM,0.07178951074009064,Add 12.77%,746877.0,69.80000053556341,52132015.0,,,,,
GOLD FIELDS LTD,0.0714837609377837,Add 356.94%,1545400.0,33.59,51909986.0,,,,,
ACCENTURE PLC IRELAND,0.07137739318298686,Add 232.16%,416528.0,124.43999923174432,51832744.0,,,,,
MIRUM PHARMACEUTICALS INC,0.0712863054132658,Reduce 24.03%,442185.0,117.07000011307484,51766598.0,,,,,
HEALTHCARE RLTY TR,0.07114069112145917,Add 65.33%,2561272.0,20.16999990629656,51660856.0,,,,,
ITURAN LOCATION AND CONTROL,0.07084995966064798,Reduce 5.48%,843300.0,61.01,51449733.0,,,,,
KANZHUN LIMITED,0.07052773457522579,Reduce 30.17%,3979467.0,12.86999992712592,51215740.0,,,,,
IDT CORP,0.07040016955922923,Reduce 7.08%,879008.0,58.1599996814591,51123105.0,,,,,
MARQETA INC,0.0694364880563472,Add 7.25%,12419532.0,4.0600000064414665,50423300.0,,,,,
AMKOR TECHNOLOGY INC,0.06894327338306644,Buy 100%,580600.0,86.23,50065138.0,,,,,
HUBSPOT INC,0.06843697239956799,Add 60.42%,272300.0,182.51,49697473.0,,,,,
GRIFFON CORP,0.06832820027797748,Reduce 7.05%,508751.0,97.52999994103206,49618485.0,,,,,
AMEREN CORP,0.06821203465964293,Add 52.05%,438200.0,113.04,49534128.0,,,,,
COLLEGIUM PHARMACEUTICAL INC,0.0681224506519715,Reduce 7.00%,1366549.0,36.200000146354064,49469074.0,,,,,
FEDEX CORP,0.06809246354355307,Buy 100%,157913.0,313.1300019631063,49447298.0,,,,,
MARKEL GROUP INC,0.06804537871571312,Reduce 26.92%,25301.0,1953.0099996047586,49413106.0,,,,,
ITT INC,0.06786454995217264,Reduce 31.17%,249200.0,197.76,49281792.0,,,,,
ROYAL BK CDA,0.06783126062635948,Buy 100%,237994.0,206.96999924367842,49257618.0,,,,,
DATADOG INC,0.06779634084792108,Reduce 35.23%,189093.0,260.360034480388,49232260.0,,,,,
AMERICAN PUB ED INC,0.06733919993897397,Reduce 1.04%,910620.0,53.7,48900294.0,,,,,
SUNOCOCORP LLC,0.06718741361282073,Add 46.69%,721000.0,67.67,48790070.0,,,,,
PUBLIC SVC ENTERPRISE GROUP,0.06711375405967497,"Add 6,221.05%",600500.0,81.16,48736580.0,,,,,
FREEPORT MCMORAN INC,0.06655467681193442,Reduce 74.84%,768510.0,62.88869370600253,48330590.0,,,,,
BUCKLE INC,0.06623955328410379,Reduce 2.39%,1139852.0,42.19999964907725,48101754.0,,,,,
FIRST CTZNS BANCSHARES INC D,0.06615054489230852,Add 51.03%,23086.0,2080.790002598978,48037118.0,,,,,
EVERSOURCE ENERGY,0.06600030777156356,"Add 2,172.72%",663180.0,72.2700006031545,47928019.0,,,,,
TELEKOMUNIKASI IND,0.06590017815054405,Reduce 0.64%,3563314.0,13.429999994387247,47855307.0,,,,,
VERISK ANALYTICS INC,0.0658312433296257,Reduce 39.54%,266280.0,179.52999849782185,47805248.0,,,,,
GODADDY INC,0.06560801453539988,Add 1.45%,561300.0,84.88,47643144.0,,,,,
CROWN CASTLE INC,0.0653039695475778,Reduce 26.87%,626203.0,75.72999969658402,47422353.0,,,,,
SNAP INC,0.06514860696680651,Add 465.09%,10655300.0,4.44,47309532.0,,,,,
FORMFACTOR INC,0.06509443022087531,Buy 100%,295568.0,159.9299991880041,47270190.0,,,,,
CENTRUS ENERGY CORP,0.06483873972079225,Add 74.71%,280482.0,167.869998787801,47084513.0,,,,,
XPO INC,0.06477199582058907,Add 28.20%,229120.0,205.29000087290504,47036045.0,,,,,
ISHARES BITCOIN TRUST ETF,0.06436050483100597,Add 312.92%,1403942.0,33.289999871789576,46737229.0,,,,,
YUM BRANDS INC,0.06419242912638645,"Add 6,527.27%",291600.0,159.86,46615176.0,,,,,
PINNACLE WEST CAP CORP,0.06409579175862508,Reduce 24.49%,435000.0,107.0,46545000.0,,,,,
WALMART INC,0.06402813761417757,"Add 4,351.10%",410525.0,113.25953596005115,46495871.0,,,,,
ANGLOGOLD ASHANTI PLC,0.06400411047109872,Add 3.31%,574588.0,80.88999944307922,46478423.0,,,,,
ROYAL GOLD INC,0.0639694303030968,Add 179.11%,232720.0,199.60999914059815,46453239.0,,,,,
CAMDEN PPTY TR,0.06323779222894582,Reduce 14.07%,401100.0,114.49,45921939.0,,,,,
FUELCELL ENERGY INC,0.06310116745972164,Add 43.53%,1272500.0,36.01,45822725.0,,,,,
CARMAX INC,0.06295434547623226,Reduce 30.57%,864362.0,52.889999791753915,45716106.0,,,,,
CVS HEALTH CORP,0.0628262764520762,Add 67.59%,441016.0,103.44999954650172,45623105.0,,,,,
GRAB HOLDINGS LIMITED,0.06265277783999196,Reduce 9.36%,12068200.0,3.77,45497114.0,,,,,
TELEFONAKTIEBOLAGET LM ERICS,0.06260274332505462,Reduce 55.09%,4077200.0,11.15,45460780.0,,,,,
ATLANTA BRAVES HLDGS INC,0.06247003770124552,Add 32.01%,844529.0,53.71563557912162,45364412.0,,,,,
VALMONT INDS INC,0.06229545257976826,Add 55.52%,78320.0,577.6,45237632.0,,,,,
WILLIS LEASE FIN CORP,0.06228917588798965,Reduce 0.06%,197697.0,228.80000202329828,45233074.0,,,,,
AUTOLIV INC,0.06213405429472631,Add 83.38%,388400.0,116.17,45120428.0,,,,,
MOODYS CORP,0.06162187734724819,Reduce 11.85%,98800.0,452.92,44748496.0,,,,,
HOWMET AEROSPACE INC,0.06128129039079132,Reduce 61.46%,165518.0,268.8599971000133,44501169.0,,,,,
RTX CORPORATION,0.0611496134393733,Buy 100%,234046.0,189.730001794519,44405548.0,,,,,
DESCARTES SYS GROUP INC,0.0611034691513501,Reduce 19.78%,640844.0,69.24000068659456,44372039.0,,,,,
IONIS PHARMACEUTICALS INC,0.061081294169403826,Add 83.08%,559414.0,79.2899998927449,44355936.0,,,,,
SPHERE ENTERTAINMENT CO,0.06098282942779642,Reduce 54.29%,255935.0,173.0299998046379,44284433.0,,,,,
AMETEK INC,0.060620039947963784,Reduce 40.57%,181950.0,241.94,44020983.0,,,,,
PACIRA BIOSCIENCES INC,0.06057259708154058,Reduce 5.02%,1733801.0,25.36999978659604,43986531.0,,,,,
CF INDUSTRIES HOLD,0.0601453950835103,Add 62.95%,403439.0,108.25999965298348,43676306.0,,,,,
UNITY SOFTWARE INC,0.06010937364789268,Reduce 38.55%,1527297.0,28.57999982976461,43650148.0,,,,,
COMPANHIA DE SANEAMENTO BASI,0.060074043502155026,Add 336.10%,7547490.0,5.779999973501124,43624492.0,,,,,
HARMONY BIOSCIENCES HLDGS IN,0.05993491246284809,Add 10.95%,1195371.0,36.40999990797836,43523458.0,,,,,
VODAFONE GROUP PLC,0.05973537067504704,Reduce 16.04%,3280042.0,13.224999862806635,43378555.0,,,,,
SYMBOTIC INC,0.05942957818352442,Add 34.32%,960100.0,44.95,43156495.0,,,,,
LULULEMON ATHLETICA INC,0.05940993150480447,Buy 100%,377844.0,114.18000021172759,43142228.0,,,,,
GOLAR LNG LTD,0.0592917085416877,Add 128.73%,863892.0,49.83999967588541,43056377.0,,,,,
SOLAREDGE TECHNOLOGIES INC,0.059273835531026296,Add 54.53%,736540.0,58.440000543079805,43043398.0,,,,,
WD 40 CO,0.059075205364541056,Reduce 13.47%,176076.0,243.64000204457167,42899157.0,,,,,
MILLICOM INTL CELLULAR S A,0.05900347784267337,Reduce 14.13%,472092.0,90.7600001694585,42847070.0,,,,,
LPL FINL HLDGS INC,0.05882792739409282,Add 25.82%,151660.0,281.6800013187393,42719589.0,,,,,
EQUINOX GOLD CORP,0.05881829753327495,Add 382.48%,4394300.0,9.72,42712596.0,,,,,
VISA INC,0.05825440466658971,Reduce 81.78%,123291.0,343.11595331370495,42303109.0,,,,,
TFS FINL CORP,0.058183210071382475,Reduce 6.48%,2384391.0,17.720000201309265,42251409.0,,,,,
HIMAX TECHNOLOGIES INC,0.05808882421548114,Add 324.71%,2749861.0,15.340000094550234,42182868.0,,,,,
GENTEX CORP,0.058052827567150043,Add 10.50%,1668252.0,25.269999976022806,42156728.0,,,,,
IDEX CORP,0.05791895005551654,Add 119.25%,185325.0,226.95000134898152,42059509.0,,,,,
CLOUDFLARE INC,0.05789345082303196,Buy 100%,171400.0,245.28,42040992.0,,,,,
KINDER MORGAN INC DEL,0.057850181860246534,Buy 100%,1314031.0,31.969999946728805,42009571.0,,,,,
OPENDOOR TECHNOLOGIES INC,0.05744866637642129,Reduce 23.55%,9029870.0,4.619999955702574,41717999.0,,,,,
OIL DRI CORP AMER,0.057382842359962764,Reduce 3.48%,407692.0,102.20999921509375,41670199.0,,,,,
